0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.951666591575892173e-01,0.000000000000000000e+00,1.766839543977769544e+00,2.075277170403191374e+00,2.056773728141223945e+00
6.364978188796897030e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.886733909176315782e+00
4.056200153596297153e-01,0.000000000000000000e+00,1.437631238415672863e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.327177045494264629e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
